Empleado1,Empleado2,similarity
Empleado8631,Empleado10102,0.9900990099009901
Empleado8682,Empleado9280,0.9900990099009901
Empleado8684,Empleado5234,0.9900990099009901
Empleado8685,Empleado11256,0.9900990099009901
Empleado8810,Empleado170,0.9900990099009901
Empleado8816,Empleado3836,0.9900990099009901
Empleado8859,Empleado13938,0.9900990099009901
Empleado9053,Empleado5563,0.9900990099009901
Empleado9126,Empleado10810,0.9900990099009901
Empleado9173,Empleado12969,0.9900990099009901
Empleado9248,Empleado5911,0.9900990099009901
Empleado9283,Empleado13933,0.9900990099009901
Empleado9287,Empleado7689,0.9900990099009901
Empleado9398,Empleado13293,0.9900990099009901
Empleado9483,Empleado11649,0.9900990099009901
Empleado952,Empleado1666,0.9900990099009901
Empleado9530,Empleado13079,0.9900990099009901
Empleado9877,Empleado6805,0.9900990099009901
Empleado9935,Empleado4839,0.9900990099009901
Empleado2594,Empleado5105,0.9900990099009903
Empleado4671,Empleado4957,0.9900990099009903
Empleado4722,Empleado4988,0.9900990099009903
Empleado10,Empleado10129,1.0
Empleado100,Empleado827,1.0
Empleado1000,Empleado243,1.0
Empleado10000,Empleado6718,1.0
Empleado10001,Empleado4036,1.0
Empleado10002,Empleado2360,1.0
Empleado10003,Empleado11747,1.0
Empleado10004,Empleado115,1.0
Empleado10005,Empleado13602,1.0
Empleado10006,Empleado10255,1.0
Empleado10007,Empleado10671,1.0
Empleado10008,Empleado6422,1.0
Empleado10009,Empleado4325,1.0
Empleado1001,Empleado965,1.0
Empleado10010,Empleado6377,1.0
Empleado10011,Empleado13437,1.0
Empleado10012,Empleado4541,1.0
Empleado10013,Empleado6535,1.0
Empleado10014,Empleado5587,1.0
Empleado10015,Empleado13331,1.0
Empleado10016,Empleado3791,1.0
Empleado10017,Empleado10426,1.0
Empleado10018,Empleado10735,1.0
Empleado10019,Empleado12902,1.0
Empleado1002,Empleado9544,1.0
Empleado10020,Empleado13944,1.0
Empleado10021,Empleado6435,1.0
Empleado10022,Empleado7148,1.0
Empleado10023,Empleado2448,1.0
Empleado10024,Empleado3585,1.0
Empleado10025,Empleado14034,1.0
Empleado10026,Empleado9585,1.0
Empleado10027,Empleado9915,1.0
Empleado10028,Empleado9610,1.0
Empleado10029,Empleado6662,1.0
Empleado1003,Empleado1116,1.0
Empleado10030,Empleado5701,1.0
Empleado10031,Empleado4546,1.0
Empleado10032,Empleado3123,1.0
Empleado10033,Empleado11850,1.0
Empleado10034,Empleado13906,1.0
Empleado10035,Empleado2490,1.0
Empleado10036,Empleado2365,1.0
Empleado10037,Empleado7257,1.0
Empleado10038,Empleado7626,1.0
Empleado10039,Empleado1012,1.0
Empleado1004,Empleado14477,1.0
Empleado10040,Empleado8761,1.0
Empleado10041,Empleado3237,1.0
Empleado10042,Empleado11699,1.0
Empleado10043,Empleado12937,1.0
Empleado10044,Empleado4052,1.0
Empleado10045,Empleado2200,1.0
Empleado10046,Empleado6321,1.0
Empleado10047,Empleado4339,1.0
Empleado10048,Empleado8854,1.0
Empleado10049,Empleado870,1.0
Empleado1005,Empleado755,1.0
Empleado10050,Empleado10492,1.0
Empleado10051,Empleado8834,1.0
Empleado10052,Empleado13831,1.0
Empleado10053,Empleado13731,1.0
Empleado10054,Empleado13843,1.0
Empleado10055,Empleado8723,1.0
Empleado10056,Empleado1350,1.0
Empleado10057,Empleado5591,1.0
Empleado10058,Empleado2761,1.0
Empleado10059,Empleado11309,1.0
Empleado1006,Empleado12519,1.0
Empleado10060,Empleado4616,1.0
Empleado10061,Empleado5179,1.0
Empleado10062,Empleado7286,1.0
Empleado10063,Empleado5511,1.0
Empleado10064,Empleado5476,1.0
Empleado10065,Empleado3737,1.0
Empleado10066,Empleado8248,1.0
Empleado10067,Empleado5982,1.0
Empleado10068,Empleado10436,1.0
Empleado10069,Empleado4707,1.0
Empleado1007,Empleado5166,1.0
Empleado10070,Empleado1290,1.0
Empleado10071,Empleado11104,1.0
Empleado10072,Empleado13960,1.0
Empleado10073,Empleado3905,1.0
Empleado10074,Empleado8594,1.0
Empleado10075,Empleado6033,1.0
Empleado10076,Empleado12853,1.0
Empleado10077,Empleado14121,1.0
Empleado10078,Empleado14164,1.0
Empleado10079,Empleado13845,1.0
Empleado1008,Empleado6628,1.0
Empleado10080,Empleado12589,1.0
Empleado10081,Empleado8572,1.0
Empleado10082,Empleado9859,1.0
Empleado10083,Empleado2053,1.0
Empleado10084,Empleado7998,1.0
Empleado10085,Empleado3960,1.0
Empleado10086,Empleado5312,1.0
Empleado10087,Empleado5797,1.0
Empleado10088,Empleado2629,1.0
Empleado10089,Empleado14594,1.0
Empleado1009,Empleado14976,1.0
Empleado10090,Empleado8297,1.0
Empleado10091,Empleado1225,1.0
Empleado10092,Empleado4374,1.0
Empleado10093,Empleado11346,1.0
Empleado10094,Empleado10903,1.0
Empleado10095,Empleado7888,1.0
Empleado10096,Empleado8289,1.0
Empleado10097,Empleado9185,1.0
Empleado10099,Empleado8869,1.0
Empleado101,Empleado2525,1.0
Empleado1010,Empleado9232,1.0
Empleado10100,Empleado14855,1.0
Empleado10101,Empleado2309,1.0
Empleado10102,Empleado5601,1.0
Empleado10103,Empleado5463,1.0
Empleado10104,Empleado10447,1.0
Empleado10105,Empleado14003,1.0
Empleado10106,Empleado14352,1.0
Empleado10107,Empleado10285,1.0
Empleado10108,Empleado5526,1.0
Empleado10109,Empleado11730,1.0
Empleado1011,Empleado8351,1.0
Empleado10110,Empleado2227,1.0
Empleado10111,Empleado3244,1.0
Empleado10112,Empleado4861,1.0
Empleado10113,Empleado7056,1.0
Empleado10114,Empleado11170,1.0
Empleado10115,Empleado8542,1.0
Empleado10116,Empleado2575,1.0
Empleado10117,Empleado13176,1.0
Empleado10118,Empleado8160,1.0
Empleado10119,Empleado3661,1.0
Empleado1012,Empleado10039,1.0
Empleado10120,Empleado11117,1.0
Empleado10121,Empleado4398,1.0
Empleado10122,Empleado13271,1.0
Empleado10123,Empleado5053,1.0
Empleado10124,Empleado4026,1.0
Empleado10125,Empleado9618,1.0
Empleado10126,Empleado3531,1.0
Empleado10127,Empleado6105,1.0
Empleado10128,Empleado2112,1.0
Empleado10129,Empleado10,1.0
Empleado1013,Empleado11134,1.0
Empleado10130,Empleado7891,1.0
Empleado10131,Empleado10509,1.0
Empleado10132,Empleado11662,1.0
Empleado10134,Empleado8235,1.0
Empleado10135,Empleado8165,1.0
Empleado10136,Empleado9010,1.0
Empleado10137,Empleado2323,1.0
Empleado10138,Empleado5854,1.0
Empleado10139,Empleado14115,1.0
Empleado1014,Empleado1490,1.0
Empleado10140,Empleado2256,1.0
Empleado10141,Empleado6143,1.0
Empleado10142,Empleado2770,1.0
Empleado10143,Empleado13838,1.0
Empleado10144,Empleado10814,1.0
Empleado10145,Empleado11775,1.0
Empleado10146,Empleado274,1.0
Empleado10147,Empleado7376,1.0
Empleado10148,Empleado2006,1.0
Empleado10149,Empleado3339,1.0
Empleado1015,Empleado1233,1.0
Empleado10150,Empleado11204,1.0
Empleado10151,Empleado7858,1.0
Empleado10152,Empleado5140,1.0
Empleado10153,Empleado10832,1.0
Empleado10154,Empleado13744,1.0
Empleado10155,Empleado9872,1.0
Empleado10156,Empleado6453,1.0
Empleado10157,Empleado4377,1.0
Empleado10158,Empleado3621,1.0
Empleado10159,Empleado5079,1.0
Empleado1016,Empleado13969,1.0
Empleado10160,Empleado7686,1.0
Empleado10161,Empleado5229,1.0
Empleado10162,Empleado1953,1.0
Empleado10163,Empleado11028,1.0
Empleado10164,Empleado5822,1.0
Empleado10165,Empleado3047,1.0
Empleado10166,Empleado6458,1.0
Empleado10167,Empleado3179,1.0
Empleado10168,Empleado6699,1.0
Empleado10169,Empleado2750,1.0
Empleado1017,Empleado4625,1.0
Empleado10170,Empleado703,1.0
Empleado10171,Empleado6923,1.0
Empleado10172,Empleado2743,1.0
Empleado10173,Empleado11579,1.0
Empleado10174,Empleado5282,1.0
Empleado10175,Empleado9709,1.0
Empleado10176,Empleado11331,1.0
Empleado10177,Empleado13933,1.0
Empleado10178,Empleado2828,1.0
Empleado10179,Empleado5194,1.0
Empleado1018,Empleado1950,1.0
Empleado10180,Empleado11740,1.0
Empleado10181,Empleado9446,1.0
Empleado10182,Empleado13171,1.0
Empleado10183,Empleado13384,1.0
Empleado10184,Empleado7144,1.0
Empleado10185,Empleado10638,1.0
Empleado10186,Empleado13773,1.0
Empleado10187,Empleado3849,1.0
Empleado10188,Empleado4451,1.0
Empleado10189,Empleado5204,1.0
Empleado1019,Empleado5350,1.0
Empleado10190,Empleado8106,1.0
Empleado10191,Empleado13584,1.0
Empleado10192,Empleado14160,1.0
Empleado10193,Empleado8397,1.0
Empleado10194,Empleado4849,1.0
Empleado10195,Empleado2758,1.0
Empleado10196,Empleado7613,1.0
Empleado10197,Empleado13009,1.0
Empleado10198,Empleado6922,1.0
Empleado10199,Empleado13094,1.0
Empleado102,Empleado5643,1.0
Empleado1020,Empleado12103,1.0
Empleado10200,Empleado6755,1.0
Empleado10201,Empleado4061,1.0
Empleado10202,Empleado7122,1.0
Empleado10203,Empleado943,1.0
Empleado10204,Empleado6254,1.0
Empleado10205,Empleado12803,1.0
Empleado10206,Empleado9596,1.0
Empleado10207,Empleado13868,1.0
Empleado10208,Empleado7891,1.0
Empleado10209,Empleado4319,1.0
Empleado1021,Empleado12598,1.0
Empleado10210,Empleado12254,1.0
Empleado10211,Empleado11252,1.0
Empleado10212,Empleado5313,1.0
Empleado10213,Empleado8484,1.0
Empleado10214,Empleado12323,1.0
Empleado10215,Empleado4626,1.0
Empleado10216,Empleado8372,1.0
Empleado10217,Empleado9037,1.0
Empleado10218,Empleado9237,1.0
Empleado10219,Empleado5716,1.0
Empleado1022,Empleado4083,1.0
Empleado10220,Empleado7230,1.0
Empleado10221,Empleado11564,1.0
Empleado10222,Empleado9217,1.0
Empleado10223,Empleado6040,1.0
Empleado10224,Empleado14809,1.0
Empleado10225,Empleado5067,1.0
Empleado10227,Empleado13092,1.0
Empleado10228,Empleado6976,1.0
Empleado10229,Empleado9499,1.0
Empleado1023,Empleado1380,1.0
Empleado10230,Empleado13442,1.0
Empleado10231,Empleado4115,1.0
Empleado10232,Empleado4014,1.0
Empleado10233,Empleado5050,1.0
Empleado10234,Empleado7292,1.0
Empleado10235,Empleado5669,1.0
Empleado10236,Empleado3299,1.0
Empleado10237,Empleado13789,1.0
Empleado10238,Empleado206,1.0
Empleado10239,Empleado9699,1.0
Empleado1024,Empleado1598,1.0
Empleado10240,Empleado6947,1.0
Empleado10241,Empleado4893,1.0
Empleado10242,Empleado13078,1.0
Empleado10243,Empleado8127,1.0
Empleado10244,Empleado11015,1.0
Empleado10245,Empleado8097,1.0
Empleado10246,Empleado9614,1.0
Empleado10247,Empleado3787,1.0
Empleado10248,Empleado8286,1.0
Empleado10249,Empleado1772,1.0
Empleado1025,Empleado6319,1.0
Empleado10250,Empleado2544,1.0
Empleado10251,Empleado5054,1.0
Empleado10252,Empleado8708,1.0
Empleado10253,Empleado1676,1.0
Empleado10254,Empleado11020,1.0
Empleado10255,Empleado10006,1.0
Empleado10256,Empleado13633,1.0
Empleado10257,Empleado3707,1.0
Empleado10259,Empleado13890,1.0
Empleado10260,Empleado7309,1.0
Empleado10261,Empleado9130,1.0
Empleado10262,Empleado4527,1.0
Empleado10263,Empleado11768,1.0
Empleado10264,Empleado12201,1.0
Empleado10265,Empleado14444,1.0
Empleado10266,Empleado492,1.0
Empleado10267,Empleado1345,1.0
Empleado10268,Empleado6861,1.0
Empleado10269,Empleado10952,1.0
Empleado1027,Empleado1224,1.0
Empleado10270,Empleado14121,1.0
Empleado10271,Empleado3591,1.0
Empleado10272,Empleado6415,1.0
Empleado10273,Empleado3523,1.0
Empleado10274,Empleado10050,1.0
Empleado10275,Empleado6941,1.0
Empleado10276,Empleado4743,1.0
Empleado10277,Empleado9964,1.0
Empleado10278,Empleado13965,1.0
Empleado10279,Empleado9527,1.0
Empleado1028,Empleado649,1.0
Empleado10280,Empleado3965,1.0
Empleado10281,Empleado11949,1.0
Empleado10282,Empleado12849,1.0
Empleado10283,Empleado1746,1.0
Empleado10284,Empleado9949,1.0
Empleado10285,Empleado10107,1.0
Empleado10286,Empleado6379,1.0
Empleado10287,Empleado4917,1.0
Empleado10288,Empleado3718,1.0
Empleado10289,Empleado70,1.0
Empleado1029,Empleado1310,1.0
Empleado10290,Empleado6887,1.0
Empleado10291,Empleado9707,1.0
Empleado10292,Empleado13498,1.0
Empleado10293,Empleado4961,1.0
Empleado10294,Empleado14831,1.0
Empleado10295,Empleado3998,1.0
Empleado10296,Empleado13630,1.0
Empleado10297,Empleado8086,1.0
Empleado10298,Empleado13752,1.0
Empleado10299,Empleado9509,1.0
Empleado103,Empleado12217,1.0
Empleado1030,Empleado3288,1.0
Empleado10300,Empleado11826,1.0
Empleado10301,Empleado3950,1.0
Empleado10302,Empleado6833,1.0
Empleado10303,Empleado3165,1.0
Empleado10304,Empleado8077,1.0
Empleado10305,Empleado11835,1.0
Empleado10306,Empleado7214,1.0
Empleado10307,Empleado4204,1.0
Empleado10308,Empleado2286,1.0
Empleado10309,Empleado3054,1.0
Empleado1031,Empleado12282,1.0
Empleado10310,Empleado4933,1.0
Empleado10311,Empleado9823,1.0
Empleado10312,Empleado6265,1.0
Empleado10313,Empleado2538,1.0
Empleado10314,Empleado4265,1.0
Empleado10315,Empleado7036,1.0
Empleado10316,Empleado5047,1.0
Empleado10317,Empleado11088,1.0
Empleado10318,Empleado11404,1.0
Empleado10319,Empleado8453,1.0
Empleado1032,Empleado1828,1.0
Empleado10320,Empleado6078,1.0
Empleado10321,Empleado4121,1.0
Empleado10322,Empleado8397,1.0
Empleado10323,Empleado7226,1.0
Empleado10324,Empleado2957,1.0
Empleado10325,Empleado12715,1.0
Empleado10326,Empleado7434,1.0
Empleado10327,Empleado4772,1.0
Empleado10329,Empleado10081,1.0
Empleado1033,Empleado14274,1.0
Empleado10330,Empleado11923,1.0
Empleado10331,Empleado3229,1.0
Empleado10332,Empleado5725,1.0
Empleado10333,Empleado10356,1.0
Empleado10334,Empleado9605,1.0
Empleado10335,Empleado11316,1.0
Empleado10336,Empleado5366,1.0
Empleado10337,Empleado6693,1.0
Empleado10338,Empleado11179,1.0
Empleado10339,Empleado11963,1.0
Empleado1034,Empleado13048,1.0
Empleado10340,Empleado7523,1.0
Empleado10341,Empleado2467,1.0
Empleado10342,Empleado4352,1.0
Empleado10343,Empleado11739,1.0
Empleado10344,Empleado14120,1.0
Empleado10345,Empleado4420,1.0
Empleado10346,Empleado6040,1.0
Empleado10347,Empleado8269,1.0
Empleado10348,Empleado5241,1.0
Empleado10349,Empleado13877,1.0
Empleado1035,Empleado3310,1.0
Empleado10350,Empleado2388,1.0
Empleado10351,Empleado12866,1.0
Empleado10352,Empleado2323,1.0
Empleado10353,Empleado7984,1.0
Empleado10354,Empleado2745,1.0
Empleado10355,Empleado982,1.0
Empleado10356,Empleado10333,1.0
Empleado10357,Empleado13145,1.0
Empleado10358,Empleado4772,1.0
Empleado10359,Empleado11153,1.0
Empleado1036,Empleado12362,1.0
Empleado10360,Empleado3413,1.0
Empleado10361,Empleado7530,1.0
Empleado10363,Empleado10819,1.0
Empleado10364,Empleado825,1.0
Empleado10365,Empleado6201,1.0
Empleado10366,Empleado9498,1.0
Empleado10367,Empleado9947,1.0
Empleado10368,Empleado10996,1.0
Empleado10369,Empleado11222,1.0
Empleado1037,Empleado12534,1.0
Empleado10370,Empleado3003,1.0
Empleado10371,Empleado118,1.0
Empleado10372,Empleado5143,1.0
Empleado10373,Empleado4942,1.0
Empleado10374,Empleado6640,1.0
Empleado10375,Empleado9956,1.0
Empleado10376,Empleado4629,1.0
Empleado10377,Empleado3709,1.0
Empleado10378,Empleado13763,1.0
Empleado10379,Empleado13895,1.0
Empleado1038,Empleado14769,1.0
Empleado10380,Empleado7896,1.0
Empleado10381,Empleado3703,1.0
Empleado10382,Empleado416,1.0
Empleado10383,Empleado8642,1.0
Empleado10384,Empleado2482,1.0
Empleado10385,Empleado2083,1.0
Empleado10386,Empleado2131,1.0
Empleado10387,Empleado6601,1.0
Empleado10388,Empleado10826,1.0
Empleado10389,Empleado12363,1.0
Empleado1039,Empleado188,1.0
Empleado10390,Empleado5390,1.0
Empleado10391,Empleado9285,1.0
Empleado10392,Empleado8774,1.0
Empleado10393,Empleado5939,1.0
Empleado10394,Empleado8213,1.0
Empleado10395,Empleado3831,1.0
Empleado10396,Empleado3212,1.0
Empleado10397,Empleado3041,1.0
Empleado10398,Empleado13496,1.0
Empleado10399,Empleado583,1.0
Empleado104,Empleado1288,1.0
Empleado1040,Empleado6672,1.0
Empleado10400,Empleado11667,1.0
Empleado10401,Empleado11820,1.0
Empleado10402,Empleado7797,1.0
Empleado10403,Empleado2605,1.0
Empleado10404,Empleado11799,1.0
Empleado10405,Empleado6460,1.0
Empleado10406,Empleado5213,1.0
Empleado10407,Empleado11643,1.0
Empleado10409,Empleado5297,1.0
Empleado1041,Empleado28,1.0
Empleado10410,Empleado9315,1.0
Empleado10411,Empleado8226,1.0
Empleado10412,Empleado302,1.0
Empleado10413,Empleado11443,1.0
Empleado10414,Empleado9436,1.0
Empleado10415,Empleado12797,1.0
Empleado10416,Empleado9495,1.0
Empleado10417,Empleado11646,1.0
Empleado10418,Empleado10870,1.0
Empleado10419,Empleado9084,1.0
Empleado1042,Empleado1863,1.0
Empleado10420,Empleado3816,1.0
Empleado10421,Empleado4778,1.0
Empleado10422,Empleado14221,1.0
Empleado10423,Empleado2118,1.0
Empleado10424,Empleado2070,1.0
Empleado10425,Empleado10163,1.0
Empleado10426,Empleado10017,1.0
Empleado10427,Empleado3850,1.0
Empleado10428,Empleado9438,1.0
Empleado10429,Empleado11951,1.0
Empleado1043,Empleado7932,1.0
Empleado10430,Empleado9919,1.0
Empleado10431,Empleado11737,1.0
Empleado10432,Empleado9542,1.0
Empleado10433,Empleado5509,1.0
Empleado10434,Empleado9719,1.0
Empleado10435,Empleado5406,1.0
Empleado10436,Empleado10068,1.0
Empleado10437,Empleado5240,1.0
Empleado10438,Empleado5810,1.0
Empleado10439,Empleado545,1.0
Empleado1044,Empleado9127,1.0
Empleado10440,Empleado6096,1.0
Empleado10442,Empleado13867,1.0
Empleado10443,Empleado5550,1.0
Empleado10444,Empleado4646,1.0
Empleado10445,Empleado9356,1.0
Empleado10446,Empleado2831,1.0
Empleado10447,Empleado9688,1.0
Empleado10448,Empleado5277,1.0
Empleado10449,Empleado2250,1.0
Empleado1045,Empleado7609,1.0
Empleado10450,Empleado3240,1.0
Empleado10451,Empleado3085,1.0
Empleado10452,Empleado7063,1.0
Empleado10453,Empleado1283,1.0
Empleado10454,Empleado14232,1.0
Empleado10455,Empleado4200,1.0
Empleado10456,Empleado7220,1.0
Empleado10457,Empleado7841,1.0
Empleado10458,Empleado8561,1.0
Empleado10459,Empleado6126,1.0
Empleado1046,Empleado13053,1.0
Empleado10460,Empleado7853,1.0
Empleado10461,Empleado14203,1.0
Empleado10462,Empleado8114,1.0
Empleado10463,Empleado2938,1.0
Empleado10464,Empleado8486,1.0
